dataset,method,k,system_id,system_mse,mos,prediction,n_items
tmhintqi,inner_search,3,Trans-SNR0-white,1.1643894018934382,2.6683168316831685,2.8664590896439575,101
tmhintqi,inner_search,3,Trans-SNR2-babble,0.9352148693997485,2.7181818181818183,2.8198622268376403,110
tmhintqi,inner_search,3,Trans-SNR2-pink,0.975209342925177,3.1186440677966103,2.886687821559984,118
tmhintqi,inner_search,3,Trans-SNR2-street,0.8217831396739287,3.4703389830508473,3.322711451697771,118
tmhintqi,inner_search,3,Trans-SNR2-white,1.076988442200654,2.9862385321100917,3.0759372461883148,109
tmhintqi,inner_search,3,Trans-SNR5-babble,0.9016139594199553,3.410569105691057,3.290472690071204,123
tmhintqi,inner_search,3,Trans-SNR5-pink,1.0107410889243627,3.579646017699115,3.2886063136275197,113
tmhintqi,inner_search,3,Trans-SNR5-street,0.7579251892492013,3.6814159292035398,3.6737844858290556,113
tmhintqi,inner_search,3,Trans-SNR5-white,0.8490327955256537,3.3883495145631066,3.2831363302606884,103
tmhintqi,inner_search,3,clean-SNRNone-None,0.11654806908629363,4.878787878787879,4.7110010827772735,33
tmhintqi,inner_search,4,DDAE-SNR-2-babble,0.7222888512856515,2.004385964912281,2.303642130634074,114
tmhintqi,inner_search,4,DDAE-SNR-2-pink,0.796202840978661,1.981651376146789,2.027258099233303,109
tmhintqi,inner_search,4,DDAE-SNR-2-street,0.8554465658635018,2.352,2.4900307973857636,125
tmhintqi,inner_search,4,DDAE-SNR-2-white,0.8031301150069305,1.896551724137931,1.9175089022642686,116
tmhintqi,inner_search,4,DDAE-SNR0-babble,1.0362370134313554,2.731132075471698,2.4952334149968753,106
tmhintqi,inner_search,4,DDAE-SNR0-pink,0.7475386446948872,2.3376068376068377,2.355589447569687,117
tmhintqi,inner_search,4,DDAE-SNR0-street,0.9050429293672769,2.5720338983050848,2.7871565967084218,118
tmhintqi,inner_search,4,DDAE-SNR0-white,0.864844447656145,2.1621621621621623,2.264071855317818,111
tmhintqi,inner_search,4,DDAE-SNR2-babble,0.8879201388558932,2.7836538461538463,2.93795586153127,104
tmhintqi,inner_search,4,DDAE-SNR2-pink,0.7414075965952281,2.8780487804878048,2.7467530039047277,123
tmhintqi,inner_search,4,DDAE-SNR2-street,0.8790962292455089,2.967889908256881,3.1058044195063053,109
tmhintqi,inner_search,4,DDAE-SNR2-white,0.9832775053303591,2.542105263157895,2.524793606558258,95
tmhintqi,inner_search,4,DDAE-SNR5-babble,1.0084397440209485,3.5779816513761467,3.243375314627692,109
tmhintqi,inner_search,4,DDAE-SNR5-pink,0.7724937763611597,3.336206896551724,3.234593960534313,116
tmhintqi,inner_search,4,DDAE-SNR5-street,1.0231660664269961,3.5913461538461537,3.4021870007296804,104
tmhintqi,inner_search,4,DDAE-SNR5-white,0.8997400776327266,3.1958333333333333,2.908353673351266,120
tmhintqi,inner_search,4,FCN-SNR-2-babble,0.7505043590758332,1.9583333333333333,2.064145770909276,108
tmhintqi,inner_search,4,FCN-SNR-2-pink,1.0673163398539285,2.5045871559633026,2.5066391863947386,109
tmhintqi,inner_search,4,FCN-SNR-2-street,0.9706641979757641,2.625,2.5877572085253004,112
tmhintqi,inner_search,4,FCN-SNR-2-white,1.020461331914997,2.7869565217391306,2.942504460175055,115
tmhintqi,inner_search,4,FCN-SNR0-babble,0.848262268672865,2.3907563025210083,2.3768768303669354,119
tmhintqi,inner_search,4,FCN-SNR0-pink,1.0227176501432715,2.827433628318584,2.836743764178842,113
tmhintqi,inner_search,4,FCN-SNR0-street,1.0247068858882378,2.880952380952381,3.0258742034316795,105
tmhintqi,inner_search,4,FCN-SNR0-white,0.8810718169778381,2.9956521739130433,3.0794181095415367,115
tmhintqi,inner_search,4,FCN-SNR2-babble,0.6666806326138355,2.7043478260869565,2.701778982552281,115
tmhintqi,inner_search,4,FCN-SNR2-pink,0.7948121265287227,3.0669642857142856,3.134954104805467,112
tmhintqi,inner_search,4,FCN-SNR2-street,0.7395806792190363,3.2905982905982905,3.210940324767291,117
tmhintqi,inner_search,4,FCN-SNR2-white,0.8496239012074464,3.3464566929133857,3.20217821339522,127
tmhintqi,inner_search,4,FCN-SNR5-babble,1.001110008481302,3.1371681415929205,3.2856778542172513,113
tmhintqi,inner_search,4,FCN-SNR5-pink,0.9771115921873662,3.5157894736842104,3.4167588020427955,95
tmhintqi,inner_search,4,FCN-SNR5-street,0.6871910846120866,3.769911504424779,3.573687778586992,113
tmhintqi,inner_search,4,FCN-SNR5-white,0.8174281459284872,3.634453781512605,3.4857738613694313,119
tmhintqi,inner_search,4,KLT-SNR-2-babble,0.9659079020588505,2.017543859649123,2.1960632288619797,114
tmhintqi,inner_search,4,KLT-SNR-2-pink,0.6674656060368112,2.418918918918919,2.4950249829725935,111
tmhintqi,inner_search,4,KLT-SNR-2-street,0.7732113653450103,2.364485981308411,2.493184192920681,107
tmhintqi,inner_search,4,KLT-SNR-2-white,0.747239912810433,2.786324786324786,2.688605435842369,117
tmhintqi,inner_search,4,KLT-SNR0-babble,0.9870273846659032,2.5217391304347827,2.5143497074628307,115
tmhintqi,inner_search,4,KLT-SNR0-pink,0.9342096665615717,3.0478260869565217,2.939376348722844,115
tmhintqi,inner_search,4,KLT-SNR0-street,1.0295032595575822,2.764957264957265,2.8843776889248622,117
tmhintqi,inner_search,4,KLT-SNR0-white,0.9672811441392815,2.936,2.958796215408507,125
tmhintqi,inner_search,4,KLT-SNR2-babble,0.966443859721234,2.7716535433070866,2.848528985037935,127
tmhintqi,inner_search,4,KLT-SNR2-pink,0.9349814368198,3.2155172413793105,3.0977752359934816,116
tmhintqi,inner_search,4,KLT-SNR2-street,0.8592750243045295,3.1363636363636362,3.053992001427316,110
tmhintqi,inner_search,4,KLT-SNR2-white,0.660494060183173,3.2018348623853212,3.1545489905801847,109
tmhintqi,inner_search,4,KLT-SNR5-babble,0.9626885043463373,3.2122641509433962,3.077101058202436,106
tmhintqi,inner_search,4,KLT-SNR5-pink,0.8438646402742457,3.486607142857143,3.517953496740893,112
tmhintqi,inner_search,4,KLT-SNR5-street,0.6958094359136783,3.5991379310344827,3.455864055790179,116
tmhintqi,inner_search,4,KLT-SNR5-white,0.9170799660748402,3.4035087719298245,3.4306479200082753,114
tmhintqi,inner_search,4,MMSE-SNR-2-babble,1.0113335814667033,2.2041666666666666,2.3299895918897806,120
tmhintqi,inner_search,4,MMSE-SNR-2-pink,0.6763063259765028,2.316666666666667,2.3589647918626864,120
tmhintqi,inner_search,4,MMSE-SNR-2-street,0.8268098646927562,2.3672566371681416,2.463045083619131,113
tmhintqi,inner_search,4,MMSE-SNR-2-white,1.0710416474337647,2.7161016949152543,2.7345385467189343,118
tmhintqi,inner_search,4,MMSE-SNR0-babble,0.9619033747023329,2.4958677685950414,2.61859282628832,121
tmhintqi,inner_search,4,MMSE-SNR0-pink,1.0270895576392742,2.7777777777777777,2.651152985705166,126
tmhintqi,inner_search,4,MMSE-SNR0-street,0.8786783928231333,2.9145299145299144,2.81353954022643,117
tmhintqi,inner_search,4,MMSE-SNR0-white,1.0261190490563334,2.730769230769231,2.8850024942903083,117
tmhintqi,inner_search,4,MMSE-SNR2-babble,0.864558634702054,3.0211864406779663,2.9322483091088323,118
tmhintqi,inner_search,4,MMSE-SNR2-pink,0.8160363730332241,3.0530973451327434,2.9289371474502013,113
tmhintqi,inner_search,4,MMSE-SNR2-street,1.0445387624973792,3.0762711864406778,3.2081378339889763,118
tmhintqi,inner_search,4,MMSE-SNR2-white,1.0118102096623725,3.25,3.059835189854451,106
tmhintqi,inner_search,4,MMSE-SNR5-babble,0.5868534502015518,3.473684210526316,3.423842555273553,114
tmhintqi,inner_search,4,MMSE-SNR5-pink,0.8573684384693655,3.287037037037037,3.3280360987931954,108
tmhintqi,inner_search,4,MMSE-SNR5-street,0.698729244081537,3.5,3.5463088022396945,130
tmhintqi,inner_search,4,MMSE-SNR5-white,1.0963773958893657,3.2072072072072073,3.4124360157958797,111
tmhintqi,inner_search,4,Noisy-SNR-2-babble,1.0410040696072536,2.808333333333333,2.8445443315323917,120
tmhintqi,inner_search,4,Noisy-SNR-2-pink,0.9011127510344566,2.5353535353535355,2.8360406675451135,99
tmhintqi,inner_search,4,Noisy-SNR-2-street,1.1545094848386797,3.028688524590164,2.9386522311839456,122
tmhintqi,inner_search,4,Noisy-SNR-2-white,1.2795977151122162,2.830578512396694,2.8592634294749923,121
tmhintqi,inner_search,4,Noisy-SNR0-babble,1.1034267579506076,3.178861788617886,3.166710784953128,123
tmhintqi,inner_search,4,Noisy-SNR0-pink,1.0572555196236368,3.1179245283018866,3.0672078369241,106
tmhintqi,inner_search,4,Noisy-SNR0-street,1.145879042909096,3.357142857142857,3.2277457407289805,126
tmhintqi,inner_search,4,Noisy-SNR0-white,1.1321943611959402,2.9419642857142856,3.013573681788369,112
tmhintqi,inner_search,4,Noisy-SNR2-babble,0.9618263424083944,3.504854368932039,3.3808142874889175,103
tmhintqi,inner_search,4,Noisy-SNR2-pink,0.9195037249867671,3.389830508474576,3.230716968018465,118
tmhintqi,inner_search,4,Noisy-SNR2-street,0.940558678306355,3.5625,3.535515993044539,112
tmhintqi,inner_search,4,Noisy-SNR2-white,1.0237453313994236,3.1396396396396398,3.19507877452928,111
tmhintqi,inner_search,4,Noisy-SNR5-babble,0.8589734240440341,3.767857142857143,3.7470322401454914,112
tmhintqi,inner_search,4,Noisy-SNR5-pink,0.8225530387428105,3.5580357142857144,3.5715772807089334,112
tmhintqi,inner_search,4,Noisy-SNR5-street,0.740752029909843,3.892523364485981,3.8056080538353414,107
tmhintqi,inner_search,4,Noisy-SNR5-white,0.8291073796908591,3.4703389830508473,3.369564249344031,118
tmhintqi,inner_search,4,None-SNRNone-None,1.0477426506404581,4.70796096490234,3.989927187737879,649
tmhintqi,inner_search,4,Trans-SNR-2-babble,0.9044707062956675,2.0318181818181817,2.320355469679782,110
tmhintqi,inner_search,4,Trans-SNR-2-pink,1.0614586301975073,2.18859649122807,2.3690744780115827,114
tmhintqi,inner_search,4,Trans-SNR-2-street,0.9092052172901747,2.516260162601626,2.7663089188533934,123
tmhintqi,inner_search,4,Trans-SNR-2-white,0.9018762449858427,2.2956521739130435,2.658711278673462,115
tmhintqi,inner_search,4,Trans-SNR0-babble,0.7690710458145085,2.6341463414634148,2.457459721469868,123
tmhintqi,inner_search,4,Trans-SNR0-pink,0.8561537895538822,2.5782608695652174,2.6674590844909263,115
tmhintqi,inner_search,4,Trans-SNR0-street,1.0678495597891313,2.83984375,3.030851930940974,128
tmhintqi,inner_search,4,Trans-SNR0-white,1.1463232165535926,2.6683168316831685,2.8692589299883577,101
tmhintqi,inner_search,4,Trans-SNR2-babble,0.9439936590375982,2.7181818181818183,2.830152773831485,110
tmhintqi,inner_search,4,Trans-SNR2-pink,0.9652738970412533,3.1186440677966103,2.9138425739308857,118
tmhintqi,inner_search,4,Trans-SNR2-street,0.8148252356929718,3.4703389830508473,3.276778598756497,118
tmhintqi,inner_search,4,Trans-SNR2-white,1.0699029233382091,2.9862385321100917,3.0689451571842836,109
tmhintqi,inner_search,4,Trans-SNR5-babble,0.8856481098636316,3.410569105691057,3.308513866400636,123
tmhintqi,inner_search,4,Trans-SNR5-pink,0.9919808314044417,3.579646017699115,3.2976843642490197,113
tmhintqi,inner_search,4,Trans-SNR5-street,0.7428616800854494,3.6814159292035398,3.584655738403384,113
tmhintqi,inner_search,4,Trans-SNR5-white,0.8327401312922352,3.3883495145631066,3.2859111811209667,103
tmhintqi,inner_search,4,clean-SNRNone-None,0.10841924055046888,4.878787878787879,4.718741671728198,33
tmhintqi,inner_search,5,DDAE-SNR-2-babble,0.7241563843837804,2.004385964912281,2.3190703171051714,114
tmhintqi,inner_search,5,DDAE-SNR-2-pink,0.7775177994684357,1.981651376146789,2.0497159335941753,109
tmhintqi,inner_search,5,DDAE-SNR-2-street,0.8718676401886358,2.352,2.519174723269544,125
tmhintqi,inner_search,5,DDAE-SNR-2-white,0.8051033879030716,1.896551724137931,1.9527863392063733,116
tmhintqi,inner_search,5,DDAE-SNR0-babble,1.0389404531526194,2.731132075471698,2.496288811206705,106
tmhintqi,inner_search,5,DDAE-SNR0-pink,0.747938114218998,2.3376068376068377,2.3697538004557592,117
tmhintqi,inner_search,5,DDAE-SNR0-street,0.9182464946246354,2.5720338983050848,2.8154490727093515,118
tmhintqi,inner_search,5,DDAE-SNR0-white,0.872300090776946,2.1621621621621623,2.2722686560692553,111
tmhintqi,inner_search,5,DDAE-SNR2-babble,0.8835662434053719,2.7836538461538463,2.9276552269104537,104
tmhintqi,inner_search,5,DDAE-SNR2-pink,0.7554650194595548,2.8780487804878048,2.7346524907578664,123
tmhintqi,inner_search,5,DDAE-SNR2-street,0.8798541436633156,2.967889908256881,3.1167989983820386,109
tmhintqi,inner_search,5,DDAE-SNR2-white,0.9835372937120829,2.542105263157895,2.527970770926856,95
tmhintqi,inner_search,5,DDAE-SNR5-babble,1.0192877110876724,3.5779816513761467,3.2313350458095447,109
tmhintqi,inner_search,5,DDAE-SNR5-pink,0.7804554676477043,3.336206896551724,3.2405770166500654,116
tmhintqi,inner_search,5,DDAE-SNR5-street,1.0131917515598303,3.5913461538461537,3.4206408335590512,104
tmhintqi,inner_search,5,DDAE-SNR5-white,0.9014511607801482,3.1958333333333333,2.894071720560309,120
tmhintqi,inner_search,5,FCN-SNR-2-babble,0.7498588361380525,1.9583333333333333,2.0856184091954,108
tmhintqi,inner_search,5,FCN-SNR-2-pink,1.0663518238545575,2.5045871559633026,2.505552270872338,109
tmhintqi,inner_search,5,FCN-SNR-2-street,0.9694782559706365,2.625,2.606161999269658,112
tmhintqi,inner_search,5,FCN-SNR-2-white,1.0179790102678425,2.7869565217391306,2.921997266930759,115
tmhintqi,inner_search,5,FCN-SNR0-babble,0.8348493204107645,2.3907563025210083,2.3941069624797224,119
tmhintqi,inner_search,5,FCN-SNR0-pink,1.0156183266014995,2.827433628318584,2.8243358400522705,113
tmhintqi,inner_search,5,FCN-SNR0-street,1.02571767117855,2.880952380952381,3.0344787247850276,105
tmhintqi,inner_search,5,FCN-SNR0-white,0.8721293411047013,2.9956521739130433,3.064562184037466,115
tmhintqi,inner_search,5,FCN-SNR2-babble,0.666870230794692,2.7043478260869565,2.718559817437622,115
tmhintqi,inner_search,5,FCN-SNR2-pink,0.7985213331215226,3.0669642857142856,3.147735764537238,112
tmhintqi,inner_search,5,FCN-SNR2-street,0.7287860055879721,3.2905982905982905,3.2195415543791692,117
tmhintqi,inner_search,5,FCN-SNR2-white,0.8403208905913245,3.3464566929133857,3.1939709451662375,127
tmhintqi,inner_search,5,FCN-SNR5-babble,0.9967230859396079,3.1371681415929205,3.2825231997014166,113
tmhintqi,inner_search,5,FCN-SNR5-pink,0.9732473286217586,3.5157894736842104,3.4212533520254,95
tmhintqi,inner_search,5,FCN-SNR5-street,0.6818243746162391,3.769911504424779,3.5633890445468266,113
tmhintqi,inner_search,5,FCN-SNR5-white,0.822487548802379,3.634453781512605,3.482382628775282,119
tmhintqi,inner_search,5,KLT-SNR-2-babble,0.9509084387305102,2.017543859649123,2.2059192344731517,114
tmhintqi,inner_search,5,KLT-SNR-2-pink,0.6765604302812169,2.418918918918919,2.495914936623674,111
tmhintqi,inner_search,5,KLT-SNR-2-street,0.7763958418270096,2.364485981308411,2.4922319256286425,107
tmhintqi,inner_search,5,KLT-SNR-2-white,0.7601438591281087,2.786324786324786,2.6826876045944603,117
tmhintqi,inner_search,5,KLT-SNR0-babble,0.9958166061388337,2.5217391304347827,2.514804361250424,115
tmhintqi,inner_search,5,KLT-SNR0-pink,0.9281365954730204,3.0478260869565217,2.933315215644189,115
tmhintqi,inner_search,5,KLT-SNR0-street,1.030057981916896,2.764957264957265,2.8725283547919744,117
tmhintqi,inner_search,5,KLT-SNR0-white,0.9618910545710899,2.936,2.9439161026236524,125
tmhintqi,inner_search,5,KLT-SNR2-babble,0.9651146420548637,2.7716535433070866,2.838456165676106,127
tmhintqi,inner_search,5,KLT-SNR2-pink,0.9407150665343853,3.2155172413793105,3.1070198998944676,116
tmhintqi,inner_search,5,KLT-SNR2-street,0.8630251876347921,3.1363636363636362,3.0540595390378873,110
tmhintqi,inner_search,5,KLT-SNR2-white,0.6556083909616386,3.2018348623853212,3.1437465245125185,109
tmhintqi,inner_search,5,KLT-SNR5-babble,0.9627288639831464,3.2122641509433962,3.065741903071281,106
tmhintqi,inner_search,5,KLT-SNR5-pink,0.8353105799172257,3.486607142857143,3.5153396125383933,112
tmhintqi,inner_search,5,KLT-SNR5-street,0.6929534532869914,3.5991379310344827,3.446603789026781,116
tmhintqi,inner_search,5,KLT-SNR5-white,0.908757994547042,3.4035087719298245,3.4244709724883484,114
tmhintqi,inner_search,5,MMSE-SNR-2-babble,1.006338910604107,2.2041666666666666,2.3363137476555007,120
tmhintqi,inner_search,5,MMSE-SNR-2-pink,0.6791700140084892,2.316666666666667,2.3777026802801786,120
tmhintqi,inner_search,5,MMSE-SNR-2-street,0.8083557837573074,2.3672566371681416,2.4612210231843035,113
tmhintqi,inner_search,5,MMSE-SNR-2-white,1.0692902274706295,2.7161016949152543,2.7251962409307713,118
tmhintqi,inner_search,5,MMSE-SNR0-babble,0.9707139725671475,2.4958677685950414,2.642791334926543,121
tmhintqi,inner_search,5,MMSE-SNR0-pink,0.9959247513072991,2.7777777777777777,2.652719170754674,126
tmhintqi,inner_search,5,MMSE-SNR0-street,0.8706255711530093,2.9145299145299144,2.8334022752244983,117
tmhintqi,inner_search,5,MMSE-SNR0-white,1.024755644006017,2.730769230769231,2.8726406587852793,117
tmhintqi,inner_search,5,MMSE-SNR2-babble,0.8669367633462725,3.0211864406779663,2.9367846584170203,118
tmhintqi,inner_search,5,MMSE-SNR2-pink,0.8094185568824878,3.0530973451327434,2.9354554133643025,113
tmhintqi,inner_search,5,MMSE-SNR2-street,1.0291006877265425,3.0762711864406778,3.1988158241664846,118
tmhintqi,inner_search,5,MMSE-SNR2-white,1.0136119500626208,3.25,3.0658774531722117,106
tmhintqi,inner_search,5,MMSE-SNR5-babble,0.5840624064157776,3.473684210526316,3.41461670731702,114
tmhintqi,inner_search,5,MMSE-SNR5-pink,0.8715183095023424,3.287037037037037,3.3409559456615376,108
tmhintqi,inner_search,5,MMSE-SNR5-street,0.7076977718822935,3.5,3.5400313206051064,130
tmhintqi,inner_search,5,MMSE-SNR5-white,1.0785825519341934,3.2072072072072073,3.397607309503354,111
tmhintqi,inner_search,5,Noisy-SNR-2-babble,1.0150702329426207,2.808333333333333,2.834057190171149,120
tmhintqi,inner_search,5,Noisy-SNR-2-pink,0.9055195005938665,2.5353535353535355,2.8368690719787715,99
tmhintqi,inner_search,5,Noisy-SNR-2-street,1.1621910350422642,3.028688524590164,2.9096152141949756,122
tmhintqi,inner_search,5,Noisy-SNR-2-white,1.2774538461317355,2.830578512396694,2.8594237976485894,121
tmhintqi,inner_search,5,Noisy-SNR0-babble,1.090866973046598,3.178861788617886,3.149862961654178,123
tmhintqi,inner_search,5,Noisy-SNR0-pink,1.0489614527081383,3.1179245283018866,3.0789667668344105,106
tmhintqi,inner_search,5,Noisy-SNR0-street,1.1434185844978182,3.357142857142857,3.197089171565051,126
tmhintqi,inner_search,5,Noisy-SNR0-white,1.1263550532168087,2.9419642857142856,3.0373338182963003,112
tmhintqi,inner_search,5,Noisy-SNR2-babble,0.9553624965944165,3.504854368932039,3.3721868286357704,103
tmhintqi,inner_search,5,Noisy-SNR2-pink,0.9111171078413443,3.389830508474576,3.224635450009152,118
tmhintqi,inner_search,5,Noisy-SNR2-street,0.9462940158968177,3.5625,3.521454379830551,112
tmhintqi,inner_search,5,Noisy-SNR2-white,1.028105986585837,3.1396396396396398,3.195439808257766,111
tmhintqi,inner_search,5,Noisy-SNR5-babble,0.8446366614243969,3.767857142857143,3.7333484326591493,112
tmhintqi,inner_search,5,Noisy-SNR5-pink,0.8081048145448084,3.5580357142857144,3.5708389833124454,112
tmhintqi,inner_search,5,Noisy-SNR5-street,0.741549247858038,3.892523364485981,3.7905459151267404,107
tmhintqi,inner_search,5,Noisy-SNR5-white,0.8243054795956264,3.4703389830508473,3.3998494865155595,118
tmhintqi,inner_search,5,None-SNRNone-None,1.0260836925605872,4.70796096490234,4.007533154364786,649
tmhintqi,inner_search,5,Trans-SNR-2-babble,0.9272928222135872,2.0318181818181817,2.364431524147627,110
tmhintqi,inner_search,5,Trans-SNR-2-pink,1.064734505601879,2.18859649122807,2.3996424042313005,114
tmhintqi,inner_search,5,Trans-SNR-2-street,0.9190825973432716,2.516260162601626,2.789145014282682,123
tmhintqi,inner_search,5,Trans-SNR-2-white,0.9056377724238628,2.2956521739130435,2.667788521966337,115
tmhintqi,inner_search,5,Trans-SNR0-babble,0.7661727770987504,2.6341463414634148,2.4646151080427647,123
tmhintqi,inner_search,5,Trans-SNR0-pink,0.8488825004635061,2.5782608695652174,2.6830920308260926,115
tmhintqi,inner_search,5,Trans-SNR0-street,1.0655205308324638,2.83984375,3.0430261390499584,128
tmhintqi,inner_search,5,Trans-SNR0-white,1.1403774900191757,2.6683168316831685,2.8728438514880055,101
tmhintqi,inner_search,5,Trans-SNR2-babble,0.9522139171613524,2.7181818181818183,2.8289023777316067,110
tmhintqi,inner_search,5,Trans-SNR2-pink,0.9554653149432868,3.1186440677966103,2.924831950732352,118
tmhintqi,inner_search,5,Trans-SNR2-street,0.7982244897401668,3.4703389830508473,3.2846284232950995,118
tmhintqi,inner_search,5,Trans-SNR2-white,1.0737625476042434,2.9862385321100917,3.068375706036681,109
tmhintqi,inner_search,5,Trans-SNR5-babble,0.8945445276550661,3.410569105691057,3.3038558806454397,123
tmhintqi,inner_search,5,Trans-SNR5-pink,0.9840262660883249,3.579646017699115,3.2955744981954345,113
tmhintqi,inner_search,5,Trans-SNR5-street,0.7408380573352196,3.6814159292035398,3.5975484679136556,113
tmhintqi,inner_search,5,Trans-SNR5-white,0.8289305118887644,3.3883495145631066,3.2771827088417087,103
tmhintqi,inner_search,5,clean-SNRNone-None,0.13103045532719435,4.878787878787879,4.6560428184725176,33
tmhintqi,inner_search,6,DDAE-SNR-2-babble,0.7308141634373466,2.004385964912281,2.322999885546978,114
tmhintqi,inner_search,6,DDAE-SNR-2-pink,0.7801045750411064,1.981651376146789,2.0689285100781967,109
tmhintqi,inner_search,6,DDAE-SNR-2-street,0.8884124979959789,2.352,2.5382251622840917,125
tmhintqi,inner_search,6,DDAE-SNR-2-white,0.8068009104861197,1.896551724137931,1.968798979717994,116
tmhintqi,inner_search,6,DDAE-SNR0-babble,1.0371353753867036,2.731132075471698,2.4989678103041046,106
tmhintqi,inner_search,6,DDAE-SNR0-pink,0.7473334603527415,2.3376068376068377,2.361210643235607,117
tmhintqi,inner_search,6,DDAE-SNR0-street,0.91608029910537,2.5720338983050848,2.7974203686725585,118
tmhintqi,inner_search,6,DDAE-SNR0-white,0.8830345051198757,2.1621621621621623,2.2892731441675602,111
tmhintqi,inner_search,6,DDAE-SNR2-babble,0.8791193941349713,2.7836538461538463,2.9167800941598823,104
tmhintqi,inner_search,6,DDAE-SNR2-pink,0.7585376687220107,2.8780487804878048,2.7281402291187695,123
tmhintqi,inner_search,6,DDAE-SNR2-street,0.874805606257782,2.967889908256881,3.1156108571875585,109
tmhintqi,inner_search,6,DDAE-SNR2-white,0.9711303775274298,2.542105263157895,2.5282736778193233,95
tmhintqi,inner_search,6,DDAE-SNR5-babble,1.033270837366362,3.5779816513761467,3.224741502266627,109
tmhintqi,inner_search,6,DDAE-SNR5-pink,0.7844231559996377,3.336206896551724,3.223932135600298,116
tmhintqi,inner_search,6,DDAE-SNR5-street,1.021187553009261,3.5913461538461537,3.4291768726049363,104
tmhintqi,inner_search,6,DDAE-SNR5-white,0.8934987181781311,3.1958333333333333,2.9013471791561414,120
tmhintqi,inner_search,6,FCN-SNR-2-babble,0.7519344351918048,1.9583333333333333,2.102675698871585,108
tmhintqi,inner_search,6,FCN-SNR-2-pink,1.0601437250929682,2.5045871559633026,2.5016651419646245,109
tmhintqi,inner_search,6,FCN-SNR-2-street,0.9721461351809104,2.625,2.60815440323362,112
tmhintqi,inner_search,6,FCN-SNR-2-white,1.0282551768963584,2.7869565217391306,2.9187803215307278,115
tmhintqi,inner_search,6,FCN-SNR0-babble,0.8389846035724033,2.3907563025210083,2.3873583364395206,119
tmhintqi,inner_search,6,FCN-SNR0-pink,1.0062193737861078,2.827433628318584,2.8268049313821333,113
tmhintqi,inner_search,6,FCN-SNR0-street,1.0245589159447572,2.880952380952381,3.0342204905884604,105
tmhintqi,inner_search,6,FCN-SNR0-white,0.8745898444787805,2.9956521739130433,3.057834457584223,115
tmhintqi,inner_search,6,FCN-SNR2-babble,0.6721412900622468,2.7043478260869565,2.7205232958312955,115
tmhintqi,inner_search,6,FCN-SNR2-pink,0.7916979154659872,3.0669642857142856,3.1488507860110517,112
tmhintqi,inner_search,6,FCN-SNR2-street,0.728053850520724,3.2905982905982905,3.216411355187897,117
tmhintqi,inner_search,6,FCN-SNR2-white,0.8329073579102219,3.3464566929133857,3.198506476309537,127
tmhintqi,inner_search,6,FCN-SNR5-babble,0.9677631441452889,3.1371681415929205,3.276588254261264,113
tmhintqi,inner_search,6,FCN-SNR5-pink,0.9742906653070741,3.5157894736842104,3.4406674811448372,95
tmhintqi,inner_search,6,FCN-SNR5-street,0.6845096563801536,3.769911504424779,3.5622382597039217,113
tmhintqi,inner_search,6,FCN-SNR5-white,0.8228904091367761,3.634453781512605,3.470237380255901,119
tmhintqi,inner_search,6,KLT-SNR-2-babble,0.9474741617517262,2.017543859649123,2.207794467804416,114
tmhintqi,inner_search,6,KLT-SNR-2-pink,0.6776295401644167,2.418918918918919,2.48274140157929,111
tmhintqi,inner_search,6,KLT-SNR-2-street,0.7872423195288419,2.364485981308411,2.5073355417379264,107
tmhintqi,inner_search,6,KLT-SNR-2-white,0.7625502645680727,2.786324786324786,2.6887153688259353,117
tmhintqi,inner_search,6,KLT-SNR0-babble,0.9904630344351052,2.5217391304347827,2.5166346822624512,115
tmhintqi,inner_search,6,KLT-SNR0-pink,0.9240292135731458,3.0478260869565217,2.9291179184053164,115
tmhintqi,inner_search,6,KLT-SNR0-street,1.0175772731162835,2.764957264957265,2.8622659799772,117
tmhintqi,inner_search,6,KLT-SNR0-white,0.9594043352207836,2.936,2.947641073351135,125
tmhintqi,inner_search,6,KLT-SNR2-babble,0.9564638883547216,2.7716535433070866,2.8344798448030724,127
tmhintqi,inner_search,6,KLT-SNR2-pink,0.9422941669290603,3.2155172413793105,3.108282890334636,116
tmhintqi,inner_search,6,KLT-SNR2-street,0.8586754672114854,3.1363636363636362,3.0568827638571303,110
tmhintqi,inner_search,6,KLT-SNR2-white,0.654955611212559,3.2018348623853212,3.145625719037746,109
tmhintqi,inner_search,6,KLT-SNR5-babble,0.9619049762184574,3.2122641509433962,3.0635753998385096,106
tmhintqi,inner_search,6,KLT-SNR5-pink,0.8265848999356485,3.486607142857143,3.506324782619091,112
tmhintqi,inner_search,6,KLT-SNR5-street,0.6954996760279402,3.5991379310344827,3.4394274059325416,116
tmhintqi,inner_search,6,KLT-SNR5-white,0.9088008003179359,3.4035087719298245,3.430047416546175,114
tmhintqi,inner_search,6,MMSE-SNR-2-babble,0.9990435438421089,2.2041666666666666,2.342027813401241,120
tmhintqi,inner_search,6,MMSE-SNR-2-pink,0.6745591287913926,2.316666666666667,2.3761661555718594,120
tmhintqi,inner_search,6,MMSE-SNR-2-street,0.7990934755617946,2.3672566371681416,2.4737584468840024,113
tmhintqi,inner_search,6,MMSE-SNR-2-white,1.0646662526317106,2.7161016949152543,2.720507197805262,118
